Time (s),Ch1,Ch2
-0.001408196,2.131046076,2.642144908
-0.001408066,2.129246693,2.639440303
-0.001407936,2.127447311,2.634031091
-0.001407806,2.130146385,2.634932626
-0.001407676,2.139143298,2.632228021
-0.001407546,2.132845459,2.631326485
-0.001407416,2.132845459,2.638538767
-0.001407286,2.131945767,2.638538767
-0.001407156,2.140942681,2.64755412
-0.001407026,2.138243607,2.643046444
-0.001406896,2.144541446,2.645751049
-0.001406766,2.145441137,2.644849514
-0.001406636,2.142742063,2.643046444
-0.001406506,2.151738976,2.637637232
-0.001406376,2.157137124,2.634031091
-0.001406246,2.153538359,2.644849514
-0.001406116,2.153538359,2.639440303
-0.001405986,2.164334655,2.645751049
-0.001405856,2.157137124,2.638538767
-0.001405726,2.166134037,2.641243373
-0.001405596,2.166134037,2.640341838
-0.001405466,2.158936507,2.641243373
-0.001405336,2.16793342,2.644849514
-0.001405206,2.161635581,2.641243373
-0.001405076,2.166134037,2.635834162
-0.001404946,2.171532185,2.637637232
-0.001404816,2.16793342,2.638538767
-0.001404686,2.173331568,2.637637232
-0.001404556,2.169732803,2.638538767
-0.001404426,2.173331568,2.634932626
-0.001404296,2.178729716,2.638538767
-0.001404166,2.182328481,2.637637232
-0.001404036,2.174231259,2.64755412
-0.001403906,2.185927246,2.634932626
-0.001403776,2.179629407,2.633129556
-0.001403646,2.180529099,2.637637232
-0.001403516,2.194024468,2.633129556
-0.001403386,2.186826938,2.634932626
-0.001403256,2.195823851,2.643046444
-0.001403126,2.191325394,2.642144908
-0.001402996,2.191325394,2.640341838
-0.001402866,2.194024468,2.645751049
-0.001402736,2.201221999,2.640341838
-0.001402606,2.205720455,2.636735697
-0.001402476,2.198522925,2.638538767
-0.001402346,2.203921073,2.645751049
-0.001402216,2.205720455,2.644849514
-0.001402086,2.203921073,2.642144908
-0.001401956,2.212917986,2.64755412
-0.001401826,2.203921073,2.644849514
-0.001401696,2.212018295,2.648455655
-0.001401566,2.20212169,2.652061796
-0.001401436,2.218316134,2.646652585
-0.001401306,2.220115517,2.644849514
-0.001401176,2.220115517,2.643947979
-0.001401046,2.219215825,2.644849514
-0.001400916,2.220115517,2.64755412
-0.001400786,2.226413356,2.650258726
-0.001400656,2.225513664,2.644849514
-0.001400526,2.227313047,2.641243373
-0.001400396,2.22911243,2.652061796
-0.001400266,2.225513664,2.646652585
-0.001400136,2.223714282,2.643947979
-0.001400006,2.230911812,2.634932626
-0.001399876,2.232711195,2.635834162
-0.001399746,2.237209652,2.643046444
-0.001399616,2.239908726,2.635834162
-0.001399486,2.232711195,2.641243373
-0.001399356,2.239009034,2.629523415
-0.001399226,2.241708108,2.638538767
-0.001399096,2.243507491,2.636735697
-0.001398966,2.246206565,2.634031091
-0.001398836,2.244407182,2.632228021
-0.001398706,2.251604713,2.631326485
-0.001398576,2.244407182,2.63042495
-0.001398446,2.255203478,2.62862188
-0.001398316,2.251604713,2.638538767
-0.001398186,2.256103169,2.643947979
-0.001398056,2.252504404,2.641243373
-0.001397926,2.256103169,2.64755412
-0.001397796,2.260601626,2.645751049
-0.001397666,2.257002861,2.641243373
-0.001397536,2.261501317,2.64755412
-0.001397406,2.261501317,2.646652585
-0.001397276,2.266899465,2.648455655
-0.001397146,2.268698848,2.643046444
-0.001397016,2.271397922,2.643947979
-0.001396886,2.275896378,2.645751049
-0.001396756,2.27049823,2.639440303
-0.001396626,2.27679607,2.634031091
-0.001396496,2.279495143,2.635834162
-0.001396366,2.280394835,2.638538767
-0.001396236,2.289391748,2.643046444
-0.001396106,2.284893291,2.639440303
-0.001395976,2.290291439,2.640341838
-0.001395846,2.285792983,2.653864867
-0.001395716,2.291191131,2.64755412
-0.001395586,2.294789896,2.651160261
-0.001395456,2.282194217,2.654766402
-0.001395326,2.286692674,2.652061796
-0.001395196,2.288492057,2.654766402
-0.001395066,2.296589279,2.642144908
-0.001394936,2.292090822,2.64755412
-0.001394806,2.290291439,2.637637232
-0.001394676,2.302887118,2.634031091
-0.001394546,2.302887118,2.639440303
-0.001394416,2.301087735,2.634932626
-0.001394286,2.29748897,2.623212668
-0.001394156,2.302887118,2.62862188
-0.001394026,2.313683414,2.63042495
-0.001393896,2.309184957,2.633129556
-0.001393766,2.316382488,2.635834162
-0.001393636,2.319981253,2.635834162
-0.001393506,2.313683414,2.636735697
-0.001393376,2.319981253,2.643947979
-0.001393246,2.31818187,2.634031091
-0.001393116,2.315482796,2.64935719
-0.001392986,2.319081561,2.639440303
-0.001392856,2.329877857,2.639440303
-0.001392726,2.328978166,2.645751049
-0.001392596,2.33167724,2.644849514
-0.001392466,2.322680327,2.648455655
-0.001392336,2.330777549,2.641243373
-0.001392206,2.326279092,2.637637232
-0.001392076,2.334376314,2.645751049
-0.001391946,2.330777549,2.638538767
-0.001391816,2.33167724,2.640341838
-0.001391686,2.334376314,2.642144908
-0.001391556,2.335276005,2.652061796
-0.001391426,2.33887477,2.64935719
-0.001391296,2.339774462,2.64935719
-0.001391166,2.348771375,2.64755412
-0.001391036,2.339774462,2.640341838
-0.001390906,2.347871684,2.640341838
-0.001390776,2.353269832,2.636735697
-0.001390646,2.347871684,2.634932626
-0.001390516,2.35237014,2.638538767
-0.001390386,2.346971992,2.642144908
-0.001390256,2.356868597,2.638538767
-0.001390126,2.357768288,2.634031091
-0.001389996,2.357768288,2.638538767
-0.001389866,2.355968905,2.640341838
-0.001389736,2.364066127,2.635834162
-0.001389606,2.358667979,2.634932626
-0.001389476,2.360467362,2.637637232
-0.001389346,2.362266745,2.632228021
-0.001389216,2.36586551,2.639440303
-0.001389086,2.367664893,2.639440303
-0.001388956,2.371263658,2.643947979
-0.001388826,2.373962732,2.636735697
-0.001388696,2.373962732,2.642144908
-0.001388566,2.370363967,2.632228021
-0.001388436,2.374862423,2.638538767
-0.001388306,2.373962732,2.635834162
-0.001388176,2.372163349,2.632228021
-0.001388046,2.373962732,2.636735697
-0.001387916,2.377561497,2.634932626
-0.001387786,2.373962732,2.634932626
-0.001387656,2.391956558,2.640341838
-0.001387526,2.377561497,2.634932626
-0.001387396,2.388357793,2.642144908
-0.001387266,2.384759028,2.638538767
-0.001387136,2.391956558,2.645751049
-0.001387006,2.393755941,2.642144908
-0.001386876,2.40005378,2.651160261
-0.001386746,2.403652545,2.642144908
-0.001386616,2.405451928,2.646652585
-0.001386486,2.400953471,2.64755412
-0.001386356,2.406351619,2.640341838
-0.001386226,2.409050693,2.645751049
-0.001386096,2.405451928,2.645751049
-0.001385966,2.406351619,2.644849514
-0.001385836,2.405451928,2.643046444
-0.001385706,2.408151002,2.651160261
-0.001385576,2.409050693,2.651160261
-0.001385446,2.419846989,2.640341838
-0.001385316,2.410850076,2.646652585
-0.001385186,2.417147915,2.643947979
-0.001385056,2.42074668,2.642144908
-0.001384926,2.419846989,2.645751049
-0.001384796,2.422546063,2.642144908
-0.001384666,2.42074668,2.643947979
-0.001384536,2.427944211,2.638538767
-0.001384406,2.425245137,2.639440303
-0.001384276,2.423445754,2.634932626
-0.001384146,2.431542976,2.634031091
-0.001384016,2.429743594,2.637637232
-0.001383886,2.42704452,2.625917274
-0.001383756,2.431542976,2.62862188
-0.001383626,2.43424205,2.625015739
-0.001383496,2.436041433,2.631326485
-0.001383366,2.435141741,2.634031091
-0.001383236,2.450436494,2.63042495
-0.001383106,2.446837729,2.634031091
-0.001382976,2.445938037,2.634932626
-0.001382846,2.440539889,2.638538767
-0.001382716,2.448637111,2.635834162
-0.001382586,2.454035259,2.644849514
-0.001382456,2.454035259,2.64935719
-0.001382326,2.459433407,2.642144908
-0.001382196,2.454035259,2.642144908
-0.001382066,2.452235876,2.644849514
-0.001381936,2.458533716,2.636735697
-0.001381806,2.460333098,2.642144908
-0.001381676,2.464831555,2.643046444
-0.001381546,2.459433407,2.64755412
-0.001381416,2.464831555,2.64755412
-0.001381286,2.462132481,2.642144908
-0.001381156,2.463931864,2.645751049
-0.001381026,2.462132481,2.645751049
-0.001380896,2.46123279,2.652963331
-0.001380766,2.464831555,2.640341838
-0.001380636,2.467530629,2.648455655
-0.001380506,2.479226616,2.64755412
-0.001380376,2.474728159,2.645751049
-0.001380246,2.46843032,2.648455655
-0.001380116,2.475627851,2.634932626
-0.001379986,2.480126307,2.636735697
-0.001379856,2.475627851,2.639440303
-0.001379726,2.483725073,2.64755412
-0.001379596,2.48192569,2.64755412
-0.001379466,2.485524455,2.645751049
-0.001379336,2.491822294,2.64755412
-0.001379206,2.493621677,2.646652585
-0.001379076,2.494521368,2.650258726
-0.001378946,2.499019825,2.636735697
-0.001378816,2.493621677,2.634932626
-0.001378686,2.499019825,2.638538767
-0.001378556,2.500819208,2.642144908
-0.001378426,2.497220442,2.643046444
-0.001378296,2.497220442,2.641243373
-0.001378166,2.504417973,2.642144908
-0.001378036,2.50261859,2.629523415
-0.001377906,2.504417973,2.639440303
-0.001377776,2.503518282,2.634031091
-0.001377646,2.512515195,2.641243373
-0.001377516,2.511615503,2.642144908
-0.001377386,2.510715812,2.643046444
-0.001377256,2.517913343,2.639440303
-0.001377126,2.517913343,2.646652585
-0.001376996,2.513414886,2.644849514
-0.001376866,2.509816121,2.642144908
-0.001376736,2.517013651,2.646652585
-0.001376606,2.512515195,2.651160261
-0.001376476,2.517913343,2.648455655
-0.001376346,2.52960933,2.644849514
-0.001376216,2.531408712,2.643947979
-0.001376086,2.526010565,2.64755412
-0.001375956,2.532308404,2.651160261
-0.001375826,2.525110873,2.648455655
-0.001375696,2.535007478,2.64935719
-0.001375566,2.535907169,2.640341838
-0.001375436,2.533208095,2.642144908
-0.001375306,2.537706552,2.652061796
-0.001375176,2.53680686,2.642144908
-0.001375046,2.535907169,2.638538767
-0.001374916,2.53680686,2.63042495
-0.001374786,2.539505934,2.643046444
-0.001374656,2.542205008,2.634932626
-0.001374526,2.551201921,2.648455655
-0.001374396,2.546703465,2.645751049
-0.001374266,2.548502847,2.645751049
-0.001374136,2.546703465,2.645751049
-0.001374006,2.551201921,2.642144908
-0.001373876,2.551201921,2.63042495
-0.001373746,2.553900995,2.638538767
-0.001373616,2.551201921,2.634932626
-0.001373486,2.552101613,2.633129556
-0.001373356,2.561098526,2.632228021
-0.001373226,2.564697291,2.637637232
-0.001373096,2.562897909,2.634932626
-0.001372966,2.569195748,2.639440303
-0.001372836,2.571894822,2.648455655
-0.001372706,2.569195748,2.644849514
-0.001372576,2.572794513,2.652963331
-0.001372446,2.569195748,2.652963331
-0.001372316,2.573694204,2.645751049
-0.001372186,2.578192661,2.652963331
-0.001372056,2.573694204,2.654766402
-0.001371926,2.571894822,2.651160261
-0.001371796,2.576393278,2.648455655
-0.001371666,2.576393278,2.652061796
-0.001371536,2.587189574,2.64935719
-0.001371406,2.583590809,2.640341838
-0.001371276,2.585390191,2.642144908
-0.001371146,2.590788339,2.635834162
-0.001371016,2.588089265,2.644849514
-0.001370886,2.594387105,2.638538767
-0.001370756,2.589888648,2.643947979
-0.001370626,2.587189574,2.641243373
-0.001370496,2.600684944,2.633129556
-0.001370366,2.597086179,2.635834162
-0.001370236,2.594387105,2.629523415
-0.001370106,2.596186487,2.627720344
-0.001369976,2.597086179,2.634932626
-0.001369846,2.602484326,2.626818809
-0.001369716,2.6051834,2.631326485
-0.001369586,2.6051834,2.633129556
-0.001369456,2.6051834,2.634932626
-0.001369326,2.6051834,2.632228021
-0.001369196,2.606083092,2.631326485
-0.001369066,2.606083092,2.640341838
-0.001368936,2.61148124,2.641243373
-0.001368806,2.613280622,2.641243373
-0.001368676,2.619578462,2.636735697
-0.001368546,2.615080005,2.646652585
-0.001368416,2.61867877,2.645751049
-0.001368286,2.624076918,2.652963331
-0.001368156,2.620478153,2.640341838
-0.001368026,2.630374757,2.641243373
-0.001367896,2.633073831,2.648455655
-0.001367766,2.629475066,2.651160261
-0.001367636,2.63217414,2.648455655
-0.001367506,2.631274449,2.648455655
-0.001367376,2.631274449,2.645751049
-0.001367246,2.640271362,2.635834162
-0.001367116,2.636672597,2.643947979
-0.001366986,2.633073831,2.648455655
-0.001366856,2.636672597,2.645751049
-0.001366726,2.639371671,2.653864867
-0.001366596,2.637572288,2.650258726
-0.001366466,2.640271362,2.652963331
-0.001366336,2.634873214,2.64935719
-0.001366206,2.644769818,2.648455655
-0.001366076,2.650167966,2.650258726
-0.001365946,2.648368584,2.653864867
-0.001365816,2.648368584,2.652963331
-0.001365686,2.651967349,2.656569472
-0.001365556,2.659164879,2.64935719
-0.001365426,2.660064571,2.644849514
-0.001365296,2.661863953,2.639440303
-0.001365166,2.656465806,2.645751049
-0.001365036,2.655566114,2.63042495
-0.001364906,2.660964262,2.624114203
-0.001364776,2.662763645,2.62862188
-0.001364646,2.662763645,2.627720344
-0.001364516,2.663663336,2.626818809
-0.001364386,2.661863953,2.624114203
-0.001364256,2.674459632,2.627720344
-0.001364126,2.671760558,2.636735697
-0.001363996,2.672660249,2.642144908
-0.001363866,2.678958088,2.64755412
-0.001363736,2.674459632,2.64755412
-0.001363606,2.672660249,2.652963331
-0.001363476,2.678058397,2.654766402
-0.001363346,2.683456545,2.660175613
-0.001363216,2.68705531,2.656569472
-0.001363086,2.687955002,2.660175613
-0.001362956,2.687955002,2.64935719
-0.001362826,2.680757471,2.646652585
-0.001362696,2.683456545,2.645751049
-0.001362566,2.692453458,2.643046444
-0.001362436,2.688854693,2.638538767
-0.001362306,2.691553767,2.640341838
-0.001362176,2.696951915,2.638538767
-0.001362046,2.70055068,2.643947979
-0.001361916,2.696052224,2.650258726
-0.001361786,2.699650989,2.642144908
-0.001361656,2.692453458,2.643947979
-0.001361526,2.699650989,2.634031091
-0.001361396,2.707748211,2.643046444
-0.001361266,2.710447285,2.640341838
-0.001361136,2.710447285,2.644849514
-0.001361006,2.710447285,2.642144908
-0.001360876,2.711346976,2.632228021
-0.001360746,2.713146359,2.636735697
-0.001360616,2.715845433,2.645751049
-0.001360486,2.712246667,2.638538767
-0.001360356,2.709547593,2.643046444
-0.001360226,2.71404605,2.644849514
-0.001360096,2.718544506,2.643046444
-0.001359966,2.724842346,2.654766402
-0.001359836,2.723942654,2.64755412
-0.001359706,2.724842346,2.650258726
-0.001359576,2.723042963,2.639440303
-0.001359446,2.729340802,2.639440303
-0.001359316,2.726641728,2.635834162
-0.001359186,2.72754142,2.646652585
-0.001359056,2.732039876,2.641243373
-0.001358926,2.739237407,2.650258726
-0.001358796,2.732039876,2.642144908
-0.001358666,2.733839259,2.642144908
-0.001358536,2.737438024,2.646652585
-0.001358406,2.741936481,2.642144908
-0.001358276,2.738337715,2.645751049
-0.001358146,2.740137098,2.652963331
-0.001358016,2.735638641,2.656569472
-0.001357886,2.745535246,2.64755412
-0.001357756,2.744635555,2.658372543
-0.001357626,2.749134011,2.656569472
-0.001357496,2.749134011,2.658372543
-0.001357366,2.749134011,2.652061796
-0.001357236,2.745535246,2.653864867
-0.001357106,2.749134011,2.658372543
-0.001356976,2.751833085,2.659274078
-0.001356846,2.75543185,2.655667937
-0.001356716,2.757231233,2.654766402
-0.001356586,2.756331542,2.651160261
-0.001356456,2.766228146,2.648455655
-0.001356326,2.767127838,2.644849514
-0.001356196,2.766228146,2.643947979
-0.001356066,2.76892722,2.641243373
-0.001355936,2.769826912,2.644849514
-0.001355806,2.766228146,2.643947979
-0.001355676,2.766228146,2.648455655
-0.001355546,2.774325368,2.642144908
-0.001355416,2.777024442,2.644849514
-0.001355286,2.76892722,2.641243373
-0.001355156,2.777024442,2.650258726
-0.001355026,2.787820738,2.639440303
-0.001354896,2.788720429,2.642144908
-0.001354766,2.789620121,2.642144908
-0.001354636,2.794118577,2.642144908
-0.001354506,2.788720429,2.640341838
-0.001354376,2.800416416,2.634031091
-0.001354246,2.792319194,2.636735697
-0.001354116,2.790519812,2.637637232
-0.001353986,2.801316108,2.644849514
-0.001353856,2.798617034,2.638538767
-0.001353726,2.789620121,2.64935719
-0.001353596,2.799516725,2.643046444
-0.001353466,2.800416416,2.650258726
-0.001353336,2.800416416,2.653864867
-0.001353206,2.804015182,2.638538767
-0.001353076,2.813012095,2.643046444
-0.001352946,2.806714256,2.646652585
-0.001352816,2.807613947,2.64755412
-0.001352686,2.80311549,2.642144908
-0.001352556,2.804015182,2.64755412
-0.001352426,2.812112403,2.648455655
-0.001352296,2.804015182,2.64755412
-0.001352166,2.812112403,2.651160261
-0.001352036,2.815711169,2.645751049
-0.001351906,2.813911786,2.638538767
-0.001351776,2.819309934,2.642144908
-0.001351646,2.811212712,2.646652585
-0.001351516,2.820209625,2.648455655
-0.001351386,2.818410243,2.643046444
-0.001351256,2.822908699,2.644849514
-0.001351126,2.824708082,2.64755412
-0.001350996,2.831005921,2.640341838
-0.001350866,2.831005921,2.64755412
-0.001350736,2.831905612,2.645751049
-0.001350606,2.833704995,2.643947979
-0.001350476,2.840902526,2.651160261
-0.001350346,2.844501291,2.64935719
-0.001350216,2.836404069,2.648455655
-0.001350086,2.834604686,2.655667937
-0.001349956,2.838203452,2.650258726
-0.001349826,2.842701908,2.64755412
-0.001349696,2.848999748,2.652061796
-0.001349566,2.845400982,2.64935719
-0.001349436,2.848999748,2.644849514
-0.001349306,2.8436016,2.653864867
-0.001349176,2.848100056,2.652061796
